dummy,month,day,year,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront0,waterfront1,condition1,condition2,condition3,condition4,condition5,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,grade13,price
1,0.818181818,0.3,0,0.09375,0.172413793,0.152310924,0.003651592,0,0,0.170789164,0,0.52173913,0,0.03030303,0.723982628,0.317154812,0.171681416,0.009350518,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.25
1,0.818181818,0.533333333,0,0.09375,0.413793103,0.382352941,0.005501618,0.4,0,0.428739694,0,0.930434783,0,0.015151515,0.696799099,0.262761506,0.249557522,0.010583086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.4
1,0.363636364,0.166666667,1,0.0625,0.275862069,0.167016807,0.005429531,0.4,0,0.187279152,0,0.773913043,0,0.050505051,0.93485604,0.250209205,0.36460177,0.009816895,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.75
1,0.545454545,0.933333333,0,0.0625,0.275862069,0.177521008,0.004970962,0,0,0.093050648,0.330882353,0.460869565,0.99751861,0.681818182,0.592890462,0.108786611,0.27079646,0.007926115,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.311
1,0.818181818,0.5,0,0.0625,0.24137931,0.127521008,0.001349659,0.4,0,0.142991755,0,0.973913043,0,0.005050505,0.304326846,0.251046025,0.198938053,0.002458244,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.61
1,0.272727273,0.166666667,1,0.09375,0.172413793,0.162815126,0.005317464,0,0,0.074204947,0.338235294,0.669565217,0,0.005050505,0.218915876,0.266945607,0.256637168,0.008891033,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.35
1,0.454545455,0.833333333,0,0.0625,0.172413793,0.112815126,0.150566972,0.2,0,0.126501767,0,0.939130435,0,0.348484848,0.409361428,0.023430962,0.230088496,0.257437912,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2
1,0.363636364,0.233333333,1,0.0625,0.24137931,0.120798319,0.000540348,0.4,0,0.102473498,0.102941176,0.956521739,0,0.631313131,0.622647579,0.116317992,0.221238938,0.000923565,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8
1,0.636363636,0,0,0.0625,0.413793103,0.199579832,0.002129893,0.4,0,0.177856302,0.143382353,0.834782609,0,0.681818182,0.610744732,0.108786611,0.230088496,0.005473614,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6
1,0.454545455,0.366666667,0,0.03125,0.068965517,0.076680672,0.004669894,0,0,0.08598351,0,0.408695652,0,0.777777778,0.941772559,0.166527197,0.185840708,0.008754336,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.2
1,0.727272727,0.566666667,0,0.125,0.413793103,0.356092437,0.002595732,0.4,0.75,0.288574794,0.345588235,0.904347826,0,0.358585859,0.939198971,0.290376569,0.449557522,0.005781469,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3
1,0.363636364,0.866666667,0,0.09375,0.448275862,0.283613445,0.003197263,0.4,0,0.239104829,0.246323529,0.234782609,0,0.560606061,0.767411935,0.193305439,0.438938053,0.005643623,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.7
1,0.272727273,0.466666667,1,0.0625,0.172413793,0.102941176,0.005786937,0,0,0.115429918,0,0.582608696,0,0.01010101,0.285507479,0.180753138,0.187610619,0.010407333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.51
1,0.636363636,0.133333333,0,0.0625,0.24137931,0.234243697,0.008624977,0,0.5,0.131919906,0.408088235,0.486956522,0,0.833333333,0.445069969,0.144769874,0.352212389,0.018442576,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.52
1,0.727272727,0.3,0,0.125,0.551724138,0.353151261,0.002334644,0.6,0,0.301766784,0.294117647,0.87826087,0,0.560606061,0.744732186,0.189121339,0.440707965,0.003836699,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.3
1,1,0.566666667,0,0.0625,0.275862069,0.135504202,0.00412894,0.4,0,0.151943463,0,0.895652174,0,0.186868687,0.370918449,0.407531381,0.315044248,0.00639603,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.79
1,0.454545455,0.066666667,0,0.0625,0.24137931,0.154411765,0.001773699,0.2,0,0.137809187,0.110294118,0.086956522,0,0.611111111,0.724465176,0.185774059,0.237168142,0.0030326,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.852
1,0.818181818,0.266666667,0,0.0625,0.275862069,0.196428571,0.004373066,0.4,0,0.220259128,0,0.886956522,0,0.323232323,0.611548979,0.530543933,0.357522124,0.005006088,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.525
1,0.636363636,0.1,0,0.0625,0.172413793,0.176470588,0.006025611,0,0,0.102473498,0.297794118,0.686956522,0,0.287878788,0.433971369,0.307949791,0.231858407,0.010275231,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.65
1,1,0.5,0,0.09375,0.275862069,0.257352941,0.023528777,0.4,0,0.288574794,0,0.773913043,0,0.45959596,0.242078173,0.346443515,0.433628319,0.044516048,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.65
1,1,0.766666667,0,0.0625,0.137931034,0.084033613,0.006638046,0,0,0.094228504,0,0.52173913,0,0.994949495,0.426572302,0.187447699,0.192920354,0.009126519,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.57
1,0.636363636,0.866666667,0,0.125,0.448275862,0.285714286,0.002647828,0.4,0,0.320376914,0,0.956521739,0,0.287878788,0.488177578,0.318828452,0.483362832,0.005629839,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.51
1,0.363636364,0.166666667,1,0.1875,0.137931034,0.240546218,0.008807314,0.2,0,0.269729093,0,0.539130435,0,0.292929293,0.496220042,0.374895397,0.221238938,0.016965332,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.1
1,1,0.7,0,0.09375,0.310344828,0.302521008,0.00304582,0.4,0,0.339222615,0,0.965217391,0,0.292929293,0.522277626,0.325523013,0.401769912,0.005751602,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7
1,0.181818182,0.733333333,1,0.09375,0.24137931,0.165966387,0.003288129,0,0,0.115429918,0.220588235,0.530434783,0,0.575757576,0.860543671,0.178242678,0.269026549,0.006134124,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.645
1,0.090909091,0.866666667,1,0.09375,0.310344828,0.31512605,0.00427796,0,0.5,0.204946996,0.463235294,0.669565217,0,0.277777778,0.595142352,0.259414226,0.353982301,0.00801112,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.2
1,0.636363636,0.133333333,0,0.09375,0.275862069,0.305672269,0.003954477,0.4,1,0.213191991,0.404411765,0.095652174,0.986104218,0.595959596,0.760173717,0.127196653,0.492035398,0.006908356,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23
1,0.272727273,0.966666667,1,0.09375,0.379310345,0.505252101,0.029903313,0.4,0,0.566548881,0,0.791304348,0,0.262626263,0.823065787,0.372384937,0.669026549,0.039863763,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.4
1,0.818181818,0.766666667,0,0.09375,0.068965517,0.090336134,0.004884943,0.2,0,0.101295642,0,0.469565217,0,0.005050505,0.268940003,0.246861925,0.125309735,0.008794541,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.955
1,0.181818182,0.1,1,0.03125,0.206896552,0.092436975,0.004222834,0,0,0.103651355,0,0.539130435,0,0.994949495,0.400836416,0.182426778,0.139823009,0.007864084,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.63
1,0.818181818,0.966666667,0,0.0625,0.068965517,0.068277311,0.007097827,0,0,0.07656066,0,0.582608696,0,0.287878788,0.430432685,0.30041841,0.148672566,0.010607209,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.3
1,1,1,0,0.0625,0.172413793,0.152310924,0.001555622,0.4,0,0.170789164,0,0.426086957,0.987593052,0.681818182,0.597072543,0.108786611,0.277876106,0.005558619,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.82
1,0.363636364,0.6,0,0.09375,0.206896552,0.12710084,0.004378518,0.4,0,0.142520612,0,0.052173913,0,0.722222222,0.68988258,0.177405858,0.12920354,0.004342132,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.33
1,0.545454545,0.766666667,0,0.0625,0.068965517,0.089285714,0.003651592,0,0,0.100117786,0,0.504347826,0,0.323232323,0.601254624,0.574895397,0.113274336,0.006823351,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.867
1,0.090909091,0.4,1,0.0625,0.068965517,0.139705882,0.002176538,0.2,0,0.156654888,0,0.156521739,0,0.590909091,0.64500563,0.19832636,0.166371681,0.004026237,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.675
1,0.454545455,0.5,0,0.09375,0.206896552,0.091386555,0.001470814,0,0,0.078916372,0.073529412,0.069565217,0,0.611111111,0.726556217,0.180753138,0.180530973,0.003262343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.75
1,0.636363636,0.366666667,0,0.0625,0.172413793,0.101890756,0.005878408,0,0,0.114252061,0,0.530434783,0,0.166666667,0.908476757,0.244351464,0.440707965,0.008416615,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3
1,0.181818182,0.3,1,0.0625,0.275862069,0.116596639,0.000493098,0.8,0,0.130742049,0,0.913043478,0,0.141414141,0.628759852,0.431799163,0.178761062,0.001071749,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.25
1,0.818181818,0.3,0,0.09375,0.379310345,0.487394958,0.029470792,0.4,0,0.393404005,0.477941176,0.67826087,0,0.131313131,0.632137687,0.353138075,0.474336283,0.061288396,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.65
1,0.545454545,0.733333333,0,0.0625,0.344827586,0.306722689,0.048400551,0.4,0.5,0.230859835,0.352941176,0.652173913,0,0.348484848,0.559916358,0.041841004,0.242477876,0.034270683,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.62
1,0.454545455,0.533333333,0,0.0625,0.275862069,0.202731092,0.003293581,0,0,0.227326266,0,0.913043478,0,0.262626263,0.885957857,0.419246862,0.208849558,0.006054862,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.385
1,0.818181818,0.066666667,0,0.09375,0.275862069,0.18487395,0.003289946,0.4,0,0.207302709,0,0.895652174,0,0.287878788,0.475953032,0.329707113,0.261946903,0.004444368,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.81
1,0.818181818,0.766666667,0,0.0625,0.206896552,0.182773109,0.003166974,0.2,0,0.190812721,0.044117647,0.234782609,0,0.515151515,0.81807946,0.143933054,0.205309735,0.004181313,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.25
1,1,0.033333333,0,0.15625,0.24137931,0.228991597,0.002682357,0.4,0,0.256772674,0,0.060869565,0,0.585858586,0.840598359,0.09874477,0.180530973,0.004985411,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.2
1,0.363636364,0.566666667,0,0.125,0.275862069,0.168067227,0.004866164,0.4,0,0.188457008,0,0.817391304,0,0.106060606,0.061926974,0.419246862,0.267256637,0.008959956,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.97
1,1,0.7,0,0.09375,0.206896552,0.12289916,0.002682357,0.2,0,0.137809187,0,0.113043478,0,0.525252525,0.829017211,0.179079498,0.23539823,0.003836699,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.5
1,0.272727273,0.766666667,1,0.0625,0.068965517,0.109243697,0.005060011,0,0,0.122497055,0,0.504347826,0,0.257575758,0.840115811,0.294560669,0.153982301,0.009494107,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4
1,0.181818182,0.833333333,1,0.09375,0.310344828,0.243697479,0.002924666,0.4,0,0.216725559,0.176470588,0.347826087,0.997022333,0.585858586,0.869229532,0.123012552,0.205309735,0.005444896,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.21
1,0.454545455,0.866666667,0,0.09375,0.206896552,0.102941176,0.000224136,0.8,0,0.115429918,0,0.939130435,0,0.131313131,0.61798295,0.408368201,0.16460177,0.000323937,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8879
1,0.454545455,0.8,0,0.09375,0.379310345,0.407563025,0.004844962,0.4,0,0.457008245,0,0.904347826,0,0.015151515,0.739102461,0.254393305,0.419469027,0.01396949,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23
1,0.909090909,0.133333333,0,0.09375,0.275862069,0.199579832,0.004296738,0.4,0,0.223792697,0,0.747826087,0,0.257575758,0.812771433,0.306276151,0.352212389,0.009242539,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3235
1,0.545454545,0.3,0,0.125,0.379310345,0.405462185,0.005868716,0.4,0,0.411071849,0.136029412,0.834782609,0,0.131313131,0.634389577,0.362343096,0.446017699,0.011874239,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.477
1,0.363636364,0.1,1,0.0625,0.137931034,0.071428571,0.034484764,0,0,0.080094229,0,0.652173913,0,0.116161616,0.650313656,0.547280335,0.17699115,0.04827808,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.78
1,0.545454545,0.566666667,0,0.0625,0.275862069,0.236344538,0.026205683,0.4,0,0.265017668,0,0.982608696,0,0.262626263,0.802798778,0.422594142,0.382300885,0.137875342,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5
1,0.636363636,0.4,0,0.15625,0.275862069,0.307773109,0.007832022,0,0,0.199057715,0.455882353,0.695652174,0,0.292929293,0.572140904,0.293723849,0.283185841,0.009287339,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.84
1,0.181818182,0.833333333,1,0.09375,0.24137931,0.150210084,0.004015055,0,0,0.101295642,0.209558824,0.686956522,0,0.888888889,0.990509892,0.115481172,0.318584071,0.007854895,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.75
1,0.454545455,0.733333333,0,0.09375,0.275862069,0.12289916,0.000780234,0.4,0,0.137809187,0,0.991304348,0,0.141414141,0.637284864,0.430962343,0.132743363,0.000493946,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.91234
1,0.090909091,0.8,1,0.125,0.551724138,0.286764706,0.004051401,0.4,0,0.32155477,0,0.547826087,0.992555831,0.292929293,0.554125784,0.294560669,0.210619469,0.008086935,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.6
1,0.181818182,0.633333333,1,0.0625,0.172413793,0.158613445,0.004927347,0,0,0.067137809,0.345588235,0.234782609,0,0.777777778,0.933408396,0.185774059,0.251327434,0.007512578,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.959
1,0.818181818,0.433333333,0,0.0625,0.206896552,0.099789916,0.003591014,0,0,0.111896349,0,0.408695652,0,0.626262626,0.89432202,0.163179916,0.115044248,0.006814161,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.458
1,0.181818182,0.8,1,0.0625,0.24137931,0.212184874,0.0038939,0,0,0.190812721,0.147058824,0.608695652,0,0.287878788,0.483995496,0.288702929,0.203539823,0.007282836,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.7
1,1,0,0,0.0625,0.137931034,0.125,0.004429402,0,0,0.081272085,0.183823529,0.6,0,0.626262626,0.925365932,0.180753138,0.240707965,0.009580261,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.68
1,0.909090909,0.066666667,0,0.0625,0.379310345,0.111344538,0.000470079,0.4,0,0.093050648,0.099264706,0.939130435,0,0.535353535,0.833842689,0.117154812,0.123893805,0.000694971,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.78
1,0,0.4,1,0.03125,0.137931034,0.068277311,0.000347713,0.8,0,0.07656066,0,0.87826087,0,0.575757576,0.838829017,0.158158996,0.12,0.000569761,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.55
1,0.090909091,0.733333333,1,0.0625,0.344827586,0.201680672,0.000505819,0.6,0,0.179034158,0.147058824,0.991304348,0,0.131313131,0.625221168,0.415899582,0.313274336,0.000858088,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.35
1,0.272727273,0.766666667,1,0.09375,0.068965517,0.089285714,0.004802558,0.2,0,0.100117786,0,0.139130435,0,0.843434343,0.520025736,0.19832636,0.17699115,0.009005904,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.58
1,0.272727273,0.466666667,1,0.03125,0.068965517,0.055672269,0.004269479,0,0,0.062426384,0,0.617391304,0,0.53030303,0.596589995,0.143096234,0.187610619,0.007995038,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2
1,0.272727273,0.866666667,1,0.03125,0.068965517,0.074579832,0.002125047,0,0,0.083627797,0,0.417391304,0,0.575757576,0.858935178,0.162343096,0.253097345,0.003928596,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.85
1,0.181818182,0.833333333,1,0.0625,0.172413793,0.179621849,0.004378518,0,0,0.100117786,0.316176471,0.47826087,0,0.833333333,0.478848319,0.133054393,0.231858407,0.008270729,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.65
1,0.727272727,0,0,0.0625,0.24137931,0.148109244,0.005692436,0,0,0.127208481,0.121323529,0.739130435,0,0.166666667,0.921183851,0.289539749,0.263716814,0.008401682,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5
1,0.181818182,1,1,0.0625,0.275862069,0.093487395,0.000195664,0.8,0,0.093050648,0.036764706,0.947826087,0,0.666666667,0.886762104,0.148953975,0.12920354,0.00049969,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.05
1,0.272727273,0,1,0.0625,0.137931034,0.141806723,0.003960535,0,0,0.159010601,0,0.47826087,0,0.53030303,0.620556539,0.133054393,0.224778761,0.007099042,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23
1,0.363636364,0.6,0,0.0625,0.24137931,0.174369748,0.005584609,0,0,0.133097762,0.194852941,0.730434783,0,0.292929293,0.608171144,0.29539749,0.277876106,0.011913295,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.725
1,0.181818182,0.366666667,1,0.0625,0.172413793,0.093487395,0.000326511,0.4,0,0.104829211,0,0.895652174,0,0.141414141,0.630046646,0.425941423,0.168141593,0.001114251,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5
1,0.272727273,0.966666667,1,0.09375,0.24137931,0.198529412,0.026214769,0.4,0,0.222614841,0,0.713043478,0,0.358585859,0.989866495,0.322175732,0.355752212,0.042093413,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
1,0.454545455,0.633333333,0,0.0625,0.275862069,0.227941176,0.003053089,0.4,0,0.255594817,0,0.860869565,0,0.292929293,0.547852662,0.29874477,0.339823009,0.006482183,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.25
1,0.545454545,1,0,0.0625,0.172413793,0.080882353,0.000359223,0.4,0,0.090694935,0,0.991304348,0,0.54040404,0.65610423,0.183263598,0.122123894,0.001024651,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3
1,0.363636364,0.466666667,0,0.0625,0.275862069,0.141806723,0.001834277,0.4,0,0.159010601,0,0.956521739,0,0.262626263,0.852018659,0.419246862,0.22300885,0.003377214,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8638
1,0.181818182,0.1,1,0.125,0.448275862,0.676470588,0.004196786,0.6,0,0.676089517,0.257352941,0.191304348,0,0.51010101,0.760173717,0.160669456,0.389380531,0.007857192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24.8
1,0.636363636,0.833333333,0,0.03125,0.068965517,0.056722689,0.002682357,0,0,0.06360424,0,0.12173913,0,0.585858586,0.847836577,0.117154812,0.180530973,0.004985411,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.5
1,0.636363636,0.766666667,0,0.09375,0.275862069,0.152310924,0.005202973,0,0,0.100117786,0.220588235,0.652173913,0,0.287878788,0.446195914,0.289539749,0.247787611,0.008029499,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.25
1,0.636363636,0.366666667,0,0.09375,0.172413793,0.153361345,0.003288129,0,0,0.065959953,0.330882353,0.339130435,0,1,0.800546888,0.087029289,0.191150442,0.006134124,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.39
1,0.636363636,0.6,0,0.15625,0.551724138,0.25,0.002318894,0.4,0,0.164899882,0.360294118,0.756521739,0,0.515151515,0.856361589,0.149790795,0.247787611,0.004296184,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.699
1,0.181818182,0.333333333,1,0.09375,0.137931034,0.125,0.003611611,0,0,0.1401649,0,0.539130435,0,0.03030303,0.716261863,0.30292887,0.194690265,0.007247226,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.3
1,0,0.633333333,1,0.0625,0.275862069,0.117647059,0.002123835,0.4,0,0.131919906,0,0.852173913,0,0.292929293,0.539810198,0.30041841,0.150442478,0.002420337,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.16
1,0.363636364,0.466666667,0,0.0625,0.206896552,0.133403361,0.005694254,0,0,0.14958775,0,0.669565217,0,0.373737374,0.684092006,0.428451883,0.215929204,0.01091851,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2
1,0.454545455,0.633333333,0,0.0625,0.068965517,0.097689076,0.004596595,0,0,0.109540636,0,0.52173913,0,0.277777778,0.571175808,0.286192469,0.146902655,0.009545799,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.37
1,0.727272727,0.3,0,0.0625,0.275862069,0.179621849,0.002262557,0.4,0,0.201413428,0,0.904347826,0,0.323232323,0.601737172,0.557322176,0.286725664,0.00492453,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.68
1,0.181818182,0.5,1,0.09375,0.275862069,0.222689076,0.003613428,0.4,0,0.249705536,0,0.982608696,0,0.323232323,0.583239505,0.527196653,0.36460177,0.005959519,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.955
1,0.909090909,0.766666667,0,0.09375,0.275862069,0.232142857,0.002572107,0.4,0,0.260306243,0,0.913043478,0,0.186868687,0.329419334,0.39832636,0.373451327,0.005428814,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7995
1,0.272727273,0.733333333,1,0.0625,0.275862069,0.18592437,0.001851238,0.4,0,0.187279152,0.066176471,0.92173913,0,0.131313131,0.612996622,0.368200837,0.322123894,0.002472029,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.89999
1,0.636363636,0.433333333,0,0.0625,0.172413793,0.155462185,0.003288129,0.2,0,0.150765607,0.073529412,0.113043478,0.992059553,1,0.799260093,0.094560669,0.191150442,0.006134124,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.19
1,1,0.133333333,0,0.0625,0.275862069,0.228991597,0.00222197,0.4,0,0.256772674,0,0.92173913,0,0.151515152,0.390381213,0.288702929,0.369911504,0.00411239,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.25
1,0.545454545,0.666666667,0,0.09375,0.275862069,0.217436975,0.004088959,0.4,0,0.243816254,0,0.791304348,0,0.277777778,0.610905581,0.280334728,0.37699115,0.010645117,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.625
1,0.272727273,0.166666667,1,0.09375,0.275862069,0.300420168,0.024077607,0.4,0,0.336866902,0,0.756521739,0,0.131313131,0.53032009,0.372384937,0.447787611,0.04545914,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.99
1,0.818181818,0.666666667,0,0.09375,0.275862069,0.19012605,0.002904675,0.4,0,0.213191991,0,0.869565217,0,0.186868687,0.356442014,0.411715481,0.304424779,0.005134744,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.39995
1,0.818181818,0.033333333,0,0.03125,0.137931034,0.079831933,0.000205962,0.4,0,0.074204947,0.047794118,0.92173913,0,0.580808081,0.65610423,0.105439331,0.184070796,0.000935052,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.75
1,0.545454545,0.266666667,0,0.0625,0.24137931,0.107142857,0.000552464,0.8,0,0.120141343,0,0.930434783,0,0.515151515,0.861026218,0.143096234,0.139823009,0.0004905,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7495
1,0.636363636,0.833333333,0,0.0625,0.068965517,0.103991597,0.00752853,0,0,0.116607774,0,0.391304348,0,0.045454545,0.289528712,0.40251046,0.253097345,0.021814046,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.3
1,0.636363636,0.866666667,0,0.0625,0.275862069,0.183823529,0.00238674,0.4,0,0.206124853,0,0.765217391,0,0.050505051,0.955605598,0.276987448,0.272566372,0.004471937,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.75226
1,0.727272727,0.066666667,0,0.0625,0.068965517,0.113445378,0.004408806,0.2,0,0.127208481,0,0.086956522,0,0.272727273,0.440727039,0.263598326,0.159292035,0.011188458,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.57
1,0.636363636,0.633333333,0,0.0625,0.137931034,0.078781513,0.004721384,0,0,0.088339223,0,0.591304348,0,0.207070707,0.333440566,0.338075314,0.14159292,0.009580261,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.05
1,0.818181818,0.233333333,0,0.0625,0.137931034,0.133403361,0.001301198,0.2,0,0.14958775,0,0.252173913,0,0.575757576,0.854109699,0.164853556,0.182300885,0.004267466,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.75
1,0.181818182,0.333333333,1,0.0625,0.068965517,0.06512605,0.005193281,0.2,0,0.073027091,0,0.339130435,0,0.732323232,0.557021071,0.128870293,0.208849558,0.008799136,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.46
1,0.909090909,0.366666667,0,0.09375,0.275862069,0.149159664,0.002293452,0.4,0,0.167255595,0,0.808695652,0,0.151515152,0.391668007,0.259414226,0.23539823,0.004187056,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6
